seed_label,seed_id,seed_title,model,log_file,query_hint,n_hits,hybrid_median,hybrid_min,hybrid_max,novel_fraction_hybrid<0.25,n_sbert,sbert_median,sbert_min,sbert_max,novel_fraction_sbert<0.55,joint_fraction_novel
Consistency-Models2303.01469,arXiv:2303.01469,Consistency Models,deepseekv3,20250919_152423_consistency_models_multi-modal_applications.json,consistency models multi-modal applications,5,0.6280013702581508,0.5889230141631303,0.6394372146914955,0.0,4,0.4437991976737976,0.24256452918052673,0.5783001184463501,0.75,0.0
Consistency-Models2303.01469,arXiv:2303.01469,Consistency Models,deepseekv3,20250919_152543_consistency_models_generative_modeling.json,consistency models generative modeling,5,0.6374827979831487,0.5860004596865673,0.6520075558307088,0.0,5,0.424868106842041,0.28824296593666077,0.5684258341789246,0.8,0.0
Consistency-Models2303.01469,arXiv:2303.01469,Consistency Models,deepseekv3,20250919_152657_consistency_models_zero-shot_editing.json,consistency models zero-shot editing,5,0.6812966331779564,0.6531864444547147,1.0,0.0,5,0.6328405737876892,0.5041062831878662,0.9999999403953552,0.2,0.0
Consistency-Models2303.01469,arXiv:2303.01469,Consistency Models,deepseekv3,20250919_152804_consistency_models_zero-shot_tasks.json,consistency models zero-shot tasks,5,0.6519135059535849,0.6437336857541794,1.0,0.0,5,0.6423755288124084,0.35903245210647583,0.9999999403953552,0.4,0.0
Decision Transformer2106.01345,arXiv:2106.01345,Decision Transformer: Reinforcement Learning via Sequence Modeling,deepseekv3,20250919_153026_reinforcement_learning_transformers_sequence_model.json,reinforcement learning transformers sequence modeling,5,0.5940052236977127,0.5794865008291581,0.6351978688554059,0.0,5,0.6224095821380615,0.47411873936653137,0.6519490480422974,0.4,0.0
Decision Transformer2106.01345,arXiv:2106.01345,Decision Transformer: Reinforcement Learning via Sequence Modeling,deepseekv3,20250919_153113_reinforcement_learning_via_sequence_modeling.json,reinforcement learning via sequence modeling,5,0.6086216623826683,0.5803308034988978,1.0,0.0,5,0.6519490480422974,0.5160406231880188,0.9999999403953552,0.2,0.0
Decision Transformer2106.01345,arXiv:2106.01345,Decision Transformer: Reinforcement Learning via Sequence Modeling,deepseekv3,20250919_153201_reinforcement_learning_with_transformers_beyond_se.json,reinforcement learning with transformers beyond sequence modeling,5,0.6351978688554059,0.6086216623826683,1.0,0.0,5,0.6569299101829529,0.6519490480422974,0.9999999403953552,0.0,0.0
Decision Transformer2106.01345,arXiv:2106.01345,Decision Transformer: Reinforcement Learning via Sequence Modeling,deepseekv3,20250919_153308_reinforcement_learning_transformers_sequence_model.json,reinforcement learning transformers sequence modeling,5,0.5940052236977127,0.5794865008291581,0.6351978688554059,0.0,5,0.6224095821380615,0.47411873936653137,0.6519490480422974,0.4,0.0
Decision Transformer2106.01345,arXiv:2106.01345,Decision Transformer: Reinforcement Learning via Sequence Modeling,deepseekv3,20250919_153401_reinforcement_learning_via_sequence_modeling.json,reinforcement learning via sequence modeling,5,0.6086216623826683,0.5803308034988978,1.0,0.0,5,0.6519490480422974,0.5160406231880188,0.9999999403953552,0.2,0.0
Economics1804.05785,arXiv:1804.05785,Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,deepseekv3,20250920_090921_dynamic_treatment_effects_event_studies_heterogene.json,dynamic treatment effects event studies heterogeneous treatment effects,5,0.49751772572447184,0.48631528751300374,1.0,0.0,4,0.5687854290008545,0.39724546670913696,0.9999999403953552,0.5,0.0
Economics1804.05785,arXiv:1804.05785,Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,deepseekv3,20250920_091028_dynamic_treatment_effects_event_studies_heterogene.json,dynamic treatment effects event studies heterogeneous treatment effects,5,0.49751772572447184,0.48631528751300374,1.0,0.0,4,0.5687854290008545,0.39724546670913696,0.9999999403953552,0.5,0.0
Economics1804.05785,arXiv:1804.05785,Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,deepseekv3,20250920_091132_dynamic_treatment_effects_heterogeneous_event_stud.json,dynamic treatment effects heterogeneous event studies,5,0.5080169762955201,0.4872288472172002,1.0,0.0,5,0.5468825697898865,0.39724546670913696,0.9999999403953552,0.6,0.0
Economics1804.05785,arXiv:1804.05785,Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,deepseekv3,20250920_091225_dynamic_treatment_effects_machine_learning_event_s.json,dynamic treatment effects machine learning event study,5,0.486505060834999,0.4613826704996926,0.49305469340612007,0.0,5,0.4819272458553314,0.3743530511856079,0.5945549607276917,0.6,0.0
Economics1804.05785,arXiv:1804.05785,Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,deepseekv3,20250920_091337_dynamic_treatment_effects_event_studies_heterogene.json,dynamic treatment effects event studies heterogeneous treatment effects,5,0.49751772572447184,0.48631528751300374,1.0,0.0,4,0.5687854290008545,0.39724546670913696,0.9999999403953552,0.5,0.0
GNNExplaine1903.03894,arXiv:1903.03894,GNNExplainer: Generating Explanations for Graph Neural Networks,deepseekv3,20250920_092157_graph_neural_networks_explainability_mutual_inform.json,graph neural networks explainability mutual information,5,0.5198299590953586,0.4936625670309178,0.5855734026910997,0.0,3,0.6074035167694092,0.5721677541732788,0.6581659317016602,0.0,0.0
GNNExplaine1903.03894,arXiv:1903.03894,GNNExplainer: Generating Explanations for Graph Neural Networks,deepseekv3,20250920_092252_graph_neural_networks_counterfactual_explanations.json,graph neural networks counterfactual explanations,5,0.552871394285067,0.5195020151358866,0.5566883396505988,0.0,5,0.7385980486869812,0.6564527750015259,0.8400817513465881,0.0,0.0
GNNExplaine1903.03894,arXiv:1903.03894,GNNExplainer: Generating Explanations for Graph Neural Networks,deepseekv3,20250920_092350_graph_neural_networks_dynamic_graph_explanations.json,graph neural networks dynamic graph explanations,5,0.5097188733010114,0.49347962810831425,0.5458667951495813,0.0,4,0.603913426399231,0.5042550563812256,0.6952100396156311,0.25,0.0
GNNExplaine1903.03894,arXiv:1903.03894,GNNExplainer: Generating Explanations for Graph Neural Networks,deepseekv3,20250920_092449_graph_neural_networks_interpretability_explainabil.json,graph neural networks interpretability explainability,5,0.5584003878130525,0.5333090895331591,0.5855734026910997,0.0,5,0.7167251706123352,0.5658188462257385,0.7988775372505188,0.0,0.0
GNNExplaine1903.03894,arXiv:1903.03894,GNNExplainer: Generating Explanations for Graph Neural Networks,deepseekv3,20250920_092609_graph_neural_networks_adversarial_robustness_expla.json,graph neural networks adversarial robustness explanations,5,0.512540288118677,0.4939395621629794,0.5460159368542348,0.0,4,0.5914269089698792,0.4754141867160797,0.6362020969390869,0.5,0.0
Gaussian1502.01366,arXiv:1502.01366,Gaussian approximation potentials: A brief tutorial introduction,deepseekv3,20250920_091601_Gaussian_Approximation_Potentials_GAP_interatomic_.json,Gaussian Approximation Potentials GAP interatomic potentials machine learning materials,5,0.3505907389341262,0.3189994084106691,0.4973235287762142,0.0,5,0.5667046308517456,0.5244471430778503,0.7082147598266602,0.4,0.0
Gaussian1502.01366,arXiv:1502.01366,Gaussian approximation potentials: A brief tutorial introduction,deepseekv3,20250920_091659_Gaussian_Approximation_Potentials_molecular_dynami.json,Gaussian Approximation Potentials molecular dynamics,5,0.3025737797947249,0.3023137916035016,0.32574465583508777,0.0,5,0.5564848184585571,0.4379899203777313,0.6491072773933411,0.4,0.0
Gaussian1502.01366,arXiv:1502.01366,Gaussian approximation potentials: A brief tutorial introduction,deepseekv3,20250920_091806_Gaussian_Approximation_Potentials_GAP_defect_dynam.json,Gaussian Approximation Potentials GAP defect dynamics materials,5,0.35682365689657597,0.3025737797947249,0.4973235287762142,0.0,5,0.576614499092102,0.5284397602081299,0.7259794473648071,0.4,0.0
Gaussian1502.01366,arXiv:1502.01366,Gaussian approximation potentials: A brief tutorial introduction,deepseekv3,20250920_091905_Gaussian_Approximation_Potentials_novel_applicatio.json,Gaussian Approximation Potentials novel applications,5,0.3046762892026652,0.301442430414846,0.4551622639706392,0.0,5,0.435421884059906,0.26004618406295776,0.7259794473648071,0.8,0.0
Gaussian1502.01366,arXiv:1502.01366,Gaussian approximation potentials: A brief tutorial introduction,deepseekv3,20250920_092009_Gaussian_Approximation_Potentials_active_learning.json,Gaussian Approximation Potentials active learning,5,0.35716823212368315,0.30479728700047787,0.41988576393501054,0.0,5,0.576614499092102,0.5030689239501953,0.7107870578765869,0.4,0.0
ReAct2210.03629,arXiv:2210.03629,ReAct: Synergizing Reasoning and Acting in Language Models,deepseekv3,20250920_093409_reasoning-and-acting_language_models.json,reasoning-and-acting language models,5,0.7221726542969729,0.6948855423190083,1.0,0.0,5,0.6521841287612915,0.3806101381778717,1.0,0.2,0.0
ReAct2210.03629,arXiv:2210.03629,ReAct: Synergizing Reasoning and Acting in Language Models,deepseekv3,20250920_093511_language_models_reasoning_and_acting_interleaved.json,language models reasoning and acting interleaved,5,0.7494108322960434,0.7221726542969729,1.0,0.0,5,0.666873037815094,0.5382914543151855,1.0,0.2,0.0
ReAct2210.03629,arXiv:2210.03629,ReAct: Synergizing Reasoning and Acting in Language Models,deepseekv3,20250920_093616_language_models_reasoning_acting.json,language models reasoning acting,5,0.7473625357937168,0.6948855423190083,1.0,0.0,5,0.5775183439254761,0.3806101381778717,1.0,0.4,0.0
ReAct2210.03629,arXiv:2210.03629,ReAct: Synergizing Reasoning and Acting in Language Models,deepseekv3,20250920_093724_language_models_reasoning_acting_decision-making.json,language models reasoning acting decision-making,5,0.7280032620844497,0.7058828842465674,1.0,0.0,5,0.6166747808456421,0.4183994233608246,1.0,0.4,0.0
ReAct2210.03629,arXiv:2210.03629,ReAct: Synergizing Reasoning and Acting in Language Models,deepseekv3,20250920_093827_language_models_reasoning_acting_interleaved.json,language models reasoning acting interleaved,5,0.7494108322960434,0.7221726542969729,1.0,0.0,5,0.666873037815094,0.5382914543151855,1.0,0.2,0.0
Self-Consistency2203.11171,arXiv:2203.11171,Self-Consistency Improves Chain of Thought Reasoning in Language Models,deepseekv3,20250920_094031_chain-of-thought_prompting_self-consistency_reason.json,chain-of-thought prompting self-consistency reasoning in language models,5,0.7000620758784801,0.6513497333580935,1.0,0.0,5,0.6972726583480835,0.6040210127830505,0.9999998807907104,0.0,0.0
Self-Consistency2203.11171,arXiv:2203.11171,Self-Consistency Improves Chain of Thought Reasoning in Language Models,deepseekv3,20250920_094127_chain-of-thought_prompting_self-consistency_reason.json,chain-of-thought prompting self-consistency reasoning language models,5,0.7000620758784801,0.6513497333580935,1.0,0.0,5,0.7268309593200684,0.650863766670227,0.9999998807907104,0.0,0.0
Self-Consistency2203.11171,arXiv:2203.11171,Self-Consistency Improves Chain of Thought Reasoning in Language Models,deepseekv3,20250920_094232_self-consistency_chain-of-thought_reasoning_langua.json,self-consistency chain-of-thought reasoning language models,5,0.6928943342569257,0.6513497333580935,1.0,0.0,5,0.7484895586967468,0.650863766670227,0.9999998807907104,0.0,0.0
Self-Consistency2203.11171,arXiv:2203.11171,Self-Consistency Improves Chain of Thought Reasoning in Language Models,deepseekv3,20250920_094338_self-consistency_chain-of-thought_prompting.json,self-consistency chain-of-thought prompting,5,0.6764434196011379,0.6513789999682691,1.0,0.0,5,0.7185130715370178,0.5223171710968018,0.9999998807907104,0.2,0.0
Self-Consistency2203.11171,arXiv:2203.11171,Self-Consistency Improves Chain of Thought Reasoning in Language Models,deepseekv3,20250920_094444_self-consistency_chain-of-thought_reasoning_langua.json,self-consistency chain-of-thought reasoning language models,5,0.6928943342569257,0.6513497333580935,1.0,0.0,5,0.7484895586967468,0.650863766670227,0.9999998807907104,0.0,0.0
Self-RAG2310.11511,arXiv:2310.11511,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",deepseekv3,20250920_094651_retrieval-augmented_generation_self-reflection.json,retrieval-augmented generation self-reflection,5,0.7629419195810733,0.750301360690155,1.0,0.0,4,0.7595124244689941,0.6767916679382324,1.0,0.0,0.0
Self-RAG2310.11511,arXiv:2310.11511,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",deepseekv3,20250920_094740_retrieval-augmented_generation_self-reflection.json,retrieval-augmented generation self-reflection,5,0.7629419195810733,0.750301360690155,1.0,0.0,4,0.7595124244689941,0.6767916679382324,1.0,0.0,0.0
Self-RAG2310.11511,arXiv:2310.11511,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",deepseekv3,20250920_094836_retrieval-augmented_generation_self-reflection.json,retrieval-augmented generation self-reflection,5,0.7629419195810733,0.750301360690155,1.0,0.0,4,0.7595124244689941,0.6767916679382324,1.0,0.0,0.0
Self-RAG2310.11511,arXiv:2310.11511,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",deepseekv3,20250920_094935_retrieval-augmented_generation_self-reflection.json,retrieval-augmented generation self-reflection,5,0.7629419195810733,0.750301360690155,1.0,0.0,4,0.7595124244689941,0.6767916679382324,1.0,0.0,0.0
Self-RAG2310.11511,arXiv:2310.11511,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",deepseekv3,20250920_095037_retrieval-augmented_generation_self-reflection_tok.json,retrieval-augmented generation self-reflection tokens,5,0.7629419195810733,0.7395829690269982,1.0,0.0,5,0.7548588514328003,0.6887857913970947,1.0,0.0,0.0
Toolformer2302.04761,arXiv:2302.04761,Toolformer: Language Models Can Teach Themselves to Use Tools,deepseekv3,20250920_095207_self-supervised_tool_use_language_models.json,self-supervised tool use language models,5,0.6761885476656684,0.5802810162571943,0.7064209927704425,0.0,5,0.5994477868080139,0.4779224395751953,0.7185767889022827,0.2,0.0
Toolformer2302.04761,arXiv:2302.04761,Toolformer: Language Models Can Teach Themselves to Use Tools,deepseekv3,20250920_095308_language_model_tool_use_without_demonstrations.json,language model tool use without demonstrations,5,0.6934575255886914,0.613311775689724,1.0,0.0,5,0.6473994255065918,0.4294654428958893,1.0,0.4,0.0
Toolformer2302.04761,arXiv:2302.04761,Toolformer: Language Models Can Teach Themselves to Use Tools,deepseekv3,20250920_095413_language_model_self-supervised_tool_use.json,language model self-supervised tool use,5,0.6761885476656684,0.5802810162571943,0.7064209927704425,0.0,5,0.5678307414054871,0.49667996168136597,0.6060477495193481,0.4,0.0
Toolformer2302.04761,arXiv:2302.04761,Toolformer: Language Models Can Teach Themselves to Use Tools,deepseekv3,20250920_095525_language_model_self-supervised_tool_use.json,language model self-supervised tool use,5,0.6761885476656684,0.5802810162571943,0.7064209927704425,0.0,5,0.5678307414054871,0.49667996168136597,0.6060477495193481,0.4,0.0
Toolformer2302.04761,arXiv:2302.04761,Toolformer: Language Models Can Teach Themselves to Use Tools,deepseekv3,20250920_095636_language_model_self-supervised_tool_use.json,language model self-supervised tool use,5,0.6761885476656684,0.5802810162571943,0.7064209927704425,0.0,5,0.5678307414054871,0.49667996168136597,0.6060477495193481,0.4,0.0
Tree-of-Thoughts2305.10601,arXiv:2305.10601,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,deepseekv3,20250920_095827_large_language_models_heuristic_evaluation_tree_se.json,large language models heuristic evaluation tree search,5,0.6947622742547006,0.6486380062951713,0.7064151345249939,0.0,5,0.6228982210159302,0.43397945165634155,0.6922768950462341,0.4,0.0
Tree-of-Thoughts2305.10601,arXiv:2305.10601,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,deepseekv3,20250920_095932_large_language_models_reasoning_search_planning.json,large language models reasoning search planning,5,0.653799016576262,0.6331894098194057,0.6807799653186628,0.0,4,0.6184236407279968,0.5105137825012207,0.7033458352088928,0.5,0.0
Tree-of-Thoughts2305.10601,arXiv:2305.10601,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,deepseekv3,20250920_100048_LLM_graph-based_reasoning.json,LLM graph-based reasoning,5,0.6981947445353016,0.691074747267024,0.7186593761863497,0.0,5,0.5275928974151611,0.4073061943054199,0.5511101484298706,0.6,0.0
Tree-of-Thoughts2305.10601,arXiv:2305.10601,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,deepseekv3,20250920_100205_large_language_models_adaptive_problem_solving.json,large language models adaptive problem solving,5,0.670306411375485,0.6541196791215684,0.7145842789230351,0.0,5,0.6669598817825317,0.31691086292266846,0.7343711853027344,0.4,0.0
Tree-of-Thoughts2305.10601,arXiv:2305.10601,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,deepseekv3,20250920_100306_large_language_models_tree_search_heuristic_evalua.json,"large language models, tree search, heuristic evaluation",5,0.6947622742547006,0.6486380062951713,0.7064151345249939,0.0,5,0.6228982210159302,0.43397945165634155,0.6922768950462341,0.4,0.0
