seed_label                    , seed_id         , seed_title                                                                                , model     , log_file                                                               , query_hint                                                                             , n_hits, hybrid_median      , hybrid_min         , hybrid_max         , novel_fraction_hybrid<0.25, n_sbert, sbert_median      , sbert_min          , sbert_max         , novel_fraction_sbert<0.55, joint_fraction_novel
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        , deepseekv3, 20250919_153113_reinforcement_learning_via_sequence_modeling.json      , reinforcement learning via sequence modeling                                           ,      5, 0.6103766121935663 , 0.5820831689523229 , 0.6517140789433733 ,                        0.0,       5, 0.6182305216789246, 0.516040563583374  , 0.7148697376251221,                      0.2 ,                  0.0
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        , deepseekv3, 20250919_153201_reinforcement_learning_with_transformers_beyond_se.json, reinforcement learning with transformers beyond sequence modeling                      ,      5, 0.6255563694962858 , 0.5825551338634583 , 0.6447054160777631 ,                        0.0,       5, 0.6547625064849854, 0.6099734306335449 , 0.7148697376251221,                      0.0 ,                  0.0
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        , deepseekv3, 20250919_153308_reinforcement_learning_transformers_sequence_model.json, reinforcement learning transformers sequence modeling                                  ,      5, 0.5957605475753283 , 0.581252962415776  , 0.6370023960567459 ,                        0.0,       5, 0.6224095821380615, 0.47411873936653137, 0.6519490480422974,                      0.4 ,                  0.0
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        , deepseekv3, 20250919_153401_reinforcement_learning_via_sequence_modeling.json      , reinforcement learning via sequence modeling                                           ,      5, 0.6103766121935663 , 0.5820831689523229 , 0.6517140789433733 ,                        0.0,       5, 0.6182305216789246, 0.516040563583374  , 0.7148697376251221,                      0.2 ,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects, deepseekv3, 20250920_090921_dynamic_treatment_effects_event_studies_heterogene.json, dynamic treatment effects event studies heterogeneous treatment effects                ,      5, 0.49262631674680996, 0.49180631218983173, 0.5134621638827305 ,                        0.0,       4, 0.5468825697898865, 0.3972454369068146 , 0.5687854290008545,                      0.75,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects, deepseekv3, 20250920_091028_dynamic_treatment_effects_event_studies_heterogene.json, dynamic treatment effects event studies heterogeneous treatment effects                ,      5, 0.49262631674680996, 0.49180631218983173, 0.5134621638827305 ,                        0.0,       4, 0.5468825697898865, 0.3972454369068146 , 0.5687854290008545,                      0.75,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects, deepseekv3, 20250920_091132_dynamic_treatment_effects_heterogeneous_event_stud.json, dynamic treatment effects heterogeneous event studies                                  ,      5, 0.5035992931267836 , 0.49262631674680996, 0.5143571805438015 ,                        0.0,       5, 0.4967100918292999, 0.38251227140426636, 0.5687854290008545,                      0.8 ,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects, deepseekv3, 20250920_091225_dynamic_treatment_effects_machine_learning_event_s.json, dynamic treatment effects machine learning event study                                 ,      5, 0.4920043826574434 , 0.46688304683824045, 0.4985057935617463 ,                        0.0,       5, 0.4819272458553314, 0.3743530511856079 , 0.5945549011230469,                      0.6 ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           , deepseekv3, 20250920_092157_graph_neural_networks_explainability_mutual_inform.json, graph neural networks explainability mutual information                                ,      5, 0.5219287928650947 , 0.49582501410678304, 0.587717265526373  ,                        0.0,       3, 0.607403576374054 , 0.5721677541732788 , 0.6581659317016602,                      0.0 ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           , deepseekv3, 20250920_092252_graph_neural_networks_counterfactual_explanations.json , graph neural networks counterfactual explanations                                      ,      5, 0.5551274939422338 , 0.5215207591541384 , 0.5587264241201713 ,                        0.0,       5, 0.7385980486869812, 0.6564527750015259 , 0.8400818109512329,                      0.0 ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           , deepseekv3, 20250920_092350_graph_neural_networks_dynamic_graph_explanations.json  , graph neural networks dynamic graph explanations                                       ,      5, 0.5118176400239298 , 0.49562740169691966, 0.5489933332860232 ,                        0.0,       4, 0.603913426399231 , 0.5042550563812256 , 0.6952100992202759,                      0.25,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           , deepseekv3, 20250920_092449_graph_neural_networks_interpretability_explainabil.json, graph neural networks interpretability explainability                                  ,      5, 0.5605623220971566 , 0.5355510118424937 , 0.587717265526373  ,                        0.0,       5, 0.7167251706123352, 0.5658189058303833 , 0.7988775372505188,                      0.0 ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           , deepseekv3, 20250920_092609_graph_neural_networks_adversarial_robustness_expla.json, graph neural networks adversarial robustness explanations                              ,      5, 0.5156443002764335 , 0.49605489234368916, 0.548077412086929  ,                        0.0,       4, 0.5914269089698792, 0.4754142165184021 , 0.6362020969390869,                      0.5 ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          , deepseekv3, 20250920_091601_Gaussian_Approximation_Potentials_GAP_interatomic_.json, Gaussian Approximation Potentials GAP interatomic potentials machine learning materials,      5, 0.35039943715736177, 0.3196029489686775 , 0.4992778028940248 ,                        0.0,       5, 0.5667046308517456, 0.5244472026824951 , 0.7082148194313049,                      0.4 ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          , deepseekv3, 20250920_091659_Gaussian_Approximation_Potentials_molecular_dynami.json, Gaussian Approximation Potentials molecular dynamics                                   ,      5, 0.30236771703323123, 0.30210240652173587, 0.3362999074965528 ,                        0.0,       5, 0.5564848184585571, 0.4379899203777313 , 0.6139838695526123,                      0.4 ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          , deepseekv3, 20250920_091806_Gaussian_Approximation_Potentials_GAP_defect_dynam.json, Gaussian Approximation Potentials GAP defect dynamics materials                        ,      5, 0.35691888269219946, 0.30236771703323123, 0.4992778028940248 ,                        0.0,       5, 0.576614499092102 , 0.5284397602081299 , 0.7259794473648071,                      0.4 ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          , deepseekv3, 20250920_091905_Gaussian_Approximation_Potentials_novel_applicatio.json, Gaussian Approximation Potentials novel applications                                   ,      5, 0.30536958183252366, 0.3012293887528737 , 0.455822067816115  ,                        0.0,       5, 0.4354219138622284, 0.26004618406295776, 0.7259794473648071,                      0.8 ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          , deepseekv3, 20250920_092009_Gaussian_Approximation_Potentials_active_learning.json , Gaussian Approximation Potentials active learning                                      ,      5, 0.35696304000719453, 0.30459963855243166, 0.41968918740549166,                        0.0,       5, 0.576614499092102 , 0.5030689835548401 , 0.7107870578765869,                      0.4 ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                , deepseekv3, 20250920_093409_reasoning-and-acting_language_models.json              , reasoning-and-acting language models                                                   ,      5, 0.7285027513903553 , 0.7025861147771679 , 0.742763772573954  ,                        0.0,       5, 0.6166747808456421, 0.3806101381778717 , 0.7319455146789551,                      0.4 ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                , deepseekv3, 20250920_093511_language_models_reasoning_and_acting_interleaved.json  , language models reasoning and acting interleaved                                       ,      5, 0.7544167013825057 , 0.7025861147771679 , 0.7711407941993558 ,                        0.0,       5, 0.644430935382843 , 0.3806101381778717 , 0.7319455146789551,                      0.4 ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                , deepseekv3, 20250920_093724_language_models_reasoning_acting_decision-making.json  , language models reasoning acting decision-making                                       ,      5, 0.7357585952868799 , 0.7135668504592401 , 0.7597870779224642 ,                        0.0,       5, 0.6166747808456421, 0.4183994233608246 , 0.7508652806282043,                      0.4 ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                , deepseekv3, 20250920_093827_language_models_reasoning_acting_interleaved.json      , language models reasoning acting interleaved                                           ,      5, 0.7544167013825057 , 0.7025861147771679 , 0.7711407941993558 ,                        0.0,       5, 0.644430935382843 , 0.3806101381778717 , 0.7319455146789551,                      0.4 ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   , deepseekv3, 20250920_094031_chain-of-thought_prompting_self-consistency_reason.json, chain-of-thought prompting self-consistency reasoning in language models               ,      5, 0.6836619687325467 , 0.6585624542158373 , 0.724195743398516  ,                        0.0,       5, 0.6972726583480835, 0.6040210723876953 , 0.736618161201477 ,                      0.0 ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   , deepseekv3, 20250920_094232_self-consistency_chain-of-thought_reasoning_langua.json, self-consistency chain-of-thought reasoning language models                            ,      5, 0.6989867507047733 , 0.6585624542158373 , 0.7069934754244903 ,                        0.0,       5, 0.6972726583480835, 0.6040210723876953 , 0.8204873204231262,                      0.0 ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   , deepseekv3, 20250920_094338_self-consistency_chain-of-thought_prompting.json       , self-consistency chain-of-thought prompting                                            ,      5, 0.6767327484697441 , 0.6586014357792889 , 0.7171800169948477 ,                        0.0,       4, 0.718513011932373 , 0.5223171710968018 , 0.7223021984100342,                      0.25,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   , deepseekv3, 20250920_094444_self-consistency_chain-of-thought_reasoning_langua.json, self-consistency chain-of-thought reasoning language models                            ,      5, 0.6989867507047733 , 0.6585624542158373 , 0.7069934754244903 ,                        0.0,       5, 0.6972726583480835, 0.6040210723876953 , 0.8204873204231262,                      0.0 ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          , deepseekv3, 20250920_094651_retrieval-augmented_generation_self-reflection.json    , retrieval-augmented generation self-reflection                                         ,      5, 0.7524376797778842 , 0.7447524487727536 , 0.7725315924492162 ,                        0.0,       4, 0.7040720582008362, 0.6526491641998291 , 0.7595124244689941,                      0.0 ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          , deepseekv3, 20250920_095037_retrieval-augmented_generation_self-reflection_tok.json, retrieval-augmented generation self-reflection tokens                                  ,      5, 0.7644601164537039 , 0.7411276335556388 , 0.8143174896162851 ,                        0.0,       5, 0.7040720582008362, 0.6821426749229431 , 0.7595124244689941,                      0.0 ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             , deepseekv3, 20250920_095207_self-supervised_tool_use_language_models.json          , self-supervised tool use language models                                               ,      5, 0.680357883169632  , 0.5835838001281762 , 0.7105012339880217 ,                        0.0,       5, 0.5994478464126587, 0.4779224395751953 , 0.7185767889022827,                      0.2 ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             , deepseekv3, 20250920_095308_language_model_tool_use_without_demonstrations.json    , language model tool use without demonstrations                                         ,      5, 0.6866469990163075 , 0.6170548776519436 , 0.7089519657432533 ,                        0.0,       5, 0.640781819820404 , 0.4294654130935669 , 0.7370395660400391,                      0.4 ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             , deepseekv3, 20250920_095413_language_model_self-supervised_tool_use.json           , language model self-supervised tool use                                                ,      5, 0.680357883169632  , 0.583596763684864  , 0.7105012339880217 ,                        0.0,       5, 0.5678307414054871, 0.4966799020767212 , 0.6060477495193481,                      0.4 ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             , deepseekv3, 20250920_095525_language_model_self-supervised_tool_use.json           , language model self-supervised tool use                                                ,      5, 0.680357883169632  , 0.583596763684864  , 0.7105012339880217 ,                        0.0,       5, 0.5678307414054871, 0.4966799020767212 , 0.6060477495193481,                      0.4 ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             , deepseekv3, 20250920_095636_language_model_self-supervised_tool_use.json           , language model self-supervised tool use                                                ,      5, 0.680357883169632  , 0.583596763684864  , 0.7105012339880217 ,                        0.0,       5, 0.5678307414054871, 0.4966799020767212 , 0.6060477495193481,                      0.4 ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   , deepseekv3, 20250920_095827_large_language_models_heuristic_evaluation_tree_se.json, large language models heuristic evaluation tree search                                 ,      5, 0.7026731293555991 , 0.6565040983170969 , 0.7141513650861782 ,                        0.0,       5, 0.6228982210159302, 0.43397945165634155, 0.6922768950462341,                      0.4 ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   , deepseekv3, 20250920_095932_large_language_models_reasoning_search_planning.json   , large language models reasoning search planning                                        ,      5, 0.6609413329167239 , 0.6410271502489993 , 0.6880225353646656 ,                        0.0,       4, 0.618423581123352 , 0.5105137825012207 , 0.7033458352088928,                      0.5 ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   , deepseekv3, 20250920_100048_LLM_graph-based_reasoning.json                         , LLM graph-based reasoning                                                              ,      5, 0.7061140227839147 , 0.6989895820861376 , 0.7265544386843109 ,                        0.0,       5, 0.5275928974151611, 0.40730613470077515, 0.5511101484298706,                      0.6 ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   , deepseekv3, 20250920_100205_large_language_models_adaptive_problem_solving.json    , large language models adaptive problem solving                                         ,      5, 0.6782416460133955 , 0.6620277744145392 , 0.7225086636409268 ,                        0.0,       5, 0.6669598817825317, 0.31691083312034607, 0.7343711256980896,                      0.4 ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   , deepseekv3, 20250920_100306_large_language_models_tree_search_heuristic_evalua.json, "large language models, tree search, heuristic evaluation"                             ,      5, 0.7026731293555991 , 0.6565040983170969 , 0.7141513650861782 ,                        0.0,       5, 0.6228982210159302, 0.43397945165634155, 0.6922768950462341,                      0.4 ,                  0.0
