seed_label                    , seed_id         , seed_title                                                                                ,model   , log_file                                                               , query_hint                                                                                                          , n_hits, hybrid_median      , hybrid_min         , hybrid_max         , novel_fraction_hybrid<0.25, n_sbert, sbert_median        , sbert_min           , sbert_max           , novel_fraction_sbert<0.55, joint_fraction_novel
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        ,llama3.1, 20250919_111843_reinforcement_learning_sequence_modeling_multimoda.json, reinforcement learning + sequence modeling + multimodal fusion                                                      ,      5, 0.5881834024219362 , 0.5826741649686277 , 1.0                ,                        0.0,       4, 0.5083824396133423  , 0.3290666341781616  , 0.9999998807907104  ,        0.75              ,                  0.0
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        ,llama3.1, 20250919_112030_reinforcement_learning_with_cognitive_architecture.json, reinforcement learning with cognitive architectures and neural-symbolic integration                                 ,      5, 0.5785691361783767 , 0.5761562388758812 , 0.5824677188093642 ,                        0.0,       1, 0.4027866721153259  , 0.4027866721153259  , 0.4027866721153259  ,        1.0               ,                  0.0
Decision Transformer2106.01345, arXiv:2106.01345, Decision Transformer: Reinforcement Learning via Sequence Modeling                        ,llama3.1, 20250919_112235_reinforcement_learning_counterfactual_reasoning_gr.json, reinforcement learning + counterfactual reasoning + graph neural networks                                           ,      5, 0.6007460618690053 , 0.5690447100911602 , 0.6440607185521523 ,                        0.0,       5, 0.31205010414123535 , 0.1851460337638855  , 0.431289941072464   ,        1.0               ,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,llama3.1, 20250920_105704_heterogeneous_treatment_effects_event_studies_mach.json, heterogeneous treatment effects event studies machine learning                                                      ,      5, 0.503192724541487  , 0.4923240094415435 , 0.5226465584541898 ,                        0.0,       3, 0.3834471106529236  , 0.3226924538612366  , 0.5687854290008545  ,        0.6666666666666666,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,llama3.1, 20250920_105836_estimating_dynamic_treatment_effects_with_machine_.json, estimating dynamic treatment effects with machine learning and auxiliary data                                       ,      1, 0.4922738265130482 , 0.4922738265130482 , 0.4922738265130482 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,llama3.1, 20250920_105845_machine_learning_for_heterogeneous_treatment_effec.json, machine learning for heterogeneous treatment effects with staggered adoption                                        ,      3, 0.5062291270372792 , 0.4922659110695337 , 0.5118502419105508 ,                        0.0,       3, 0.5459428429603577  , 0.5309119820594788  , 0.656801700592041   ,        0.6666666666666666,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,llama3.1, 20250920_110028_estimating_dynamic_treatment_effects_in_event_stud.json, estimating dynamic treatment effects in event studies with heterogeneous treatment effects and machine learning     ,      2, 1.0                , 0.492243896161647  , 1.0                ,                        0.0,       2, 0.9999998807907104  , 0.3402685523033142  , 0.9999998807907104  ,        0.5               ,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,llama3.1, 20250920_110215_event_study_methodology_staggered_adoption_heterog.json, event study methodology + staggered adoption + heterogeneous treatment effects + machine learning + causal inference,      5, 0.49230372696399843, 0.4692123460505922 , 0.4944615415881567 ,                        0.0,       4, 0.4979917109012604  , 0.41997379064559937 , 0.5235475301742554  ,        1.0               ,                  0.0
Economics1804.05785           , arXiv:1804.05785, Estimating Dynamic Treatment Effects in Event Studies With Heterogeneous Treatment Effects,llama3.1, 20250920_110438_graph_neural_networks_for_heterogeneous_treatment_.json, graph neural networks for heterogeneous treatment effects with staggered adoption                                   ,      1, 0.4922738265130482 , 0.4922738265130482 , 0.4922738265130482 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           ,llama3.1, 20250920_110938_graph_neural_networks_explainability_limitations.json  , graph neural networks explainability limitations                                                                    ,      5, 0.557480051719301  , 0.49544394649497525, 0.584947392048337  ,                        0.0,       5, 0.7517848610877991  , 0.6734243631362915  , 0.8240211009979248  ,        0.0               ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           ,llama3.1, 20250920_111203_Graph_Neural_Networks_AND_cognitive_architectures_.json, Graph Neural Networks AND cognitive architectures AND human reasoning                                               ,      5, 0.4951177326975579 , 0.47424010513988   , 0.5174589144306336 ,                        0.0,       4, 0.46285033226013184 , 0.24459117650985718 , 0.4771575927734375  ,        1.0               ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           ,llama3.1, 20250920_111438_Graph_Neural_Networks_knowledge_graph_embedding_mu.json, Graph Neural Networks + knowledge graph embedding + multimodal learning                                             ,      5, 0.4957452067373398 , 0.4901968981984828 , 0.5370671309078898 ,                        0.0,       5, 0.5577313303947449  , 0.42190447449684143 , 0.6359719038009644  ,        0.4               ,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           ,llama3.1, 20250920_111652_Graph_Neural_Network_Neurosymbolic_Learning.json       , Graph Neural Network + Neurosymbolic Learning                                                                       ,      5, 0.5310216089232365 , 0.4964817302083635 , 0.5676019980643214 ,                        0.0,       3, 0.5695289373397827  , 0.45462867617607117 , 0.5996114015579224  ,        0.3333333333333333,                  0.0
GNNExplaine1903.03894         , arXiv:1903.03894, GNNExplainer: Generating Explanations for Graph Neural Networks                           ,llama3.1, 20250920_111907_graph_neural_networks_adversarial_robustness_expla.json, graph neural networks + adversarial robustness + explainability                                                     ,      5, 0.5249761399393713 , 0.49580094013698783, 0.587717265526373  ,                        0.0,       3, 0.5721677541732788  , 0.4754142165184021  , 0.6362020969390869  ,        0.3333333333333333,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_115537_Gaussian_Process_Regression_for_materials_science_.json, Gaussian Process Regression for materials science with symmetry-aware descriptors                                   ,      1, 0.3003005974838201 , 0.3003005974838201 , 0.3003005974838201 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_115546_machine_learning_for_materials_science_with_symmet.json, machine learning for materials science with symmetry-aware descriptors and gaussian process regression              ,      1, 0.3003005974838201 , 0.3003005974838201 , 0.3003005974838201 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_115701_Gaussian_process_regression_for_materials_science_.json, Gaussian process regression for materials science with symmetry-aware descriptors and transfer learning             ,      1, 0.3003005974838201 , 0.3003005974838201 , 0.3003005974838201 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_115812_Gaussian_process_regression_for_materials_science_.json, Gaussian process regression for materials science with uncertainty quantification                                   ,      5, 0.4014159041783981 , 0.30061786964114695, 0.4287422607180398 ,                        0.0,       5, 0.48491907119750977 , 0.3633817434310913  , 0.637968122959137   ,        0.6               ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_115834_uncertainty_quantification_in_machine_learning_for.json, uncertainty quantification in machine learning for materials science with limited data                              ,      5, 0.36598464663089947, 0.2999821003374687 , 0.4503367059114818 ,                        0.0,       3, 0.48491907119750977 , 0.28316807746887207 , 0.5800676345825195  ,        0.6666666666666666,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_120030_machine_learning_interpretability_for_materials_sc.json, machine learning interpretability for materials science                                                             ,      5, 0.3329220578486409 , 0.3036270445880245 , 0.45073541557689234,                        0.0,       5, 0.4870443344116211  , 0.3340144157409668  , 0.49447840452194214 ,        1.0               ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_120229_generative_models_for_materials_science_structure_.json, generative models for materials science + structure prediction + molecular dynamics                                 ,      5, 0.4708819777859157 , 0.2975958209460109 , 0.4827216293647296 ,                        0.0,       5, 0.42557939887046814 , 0.39140135049819946 , 0.4958723187446594  ,        1.0               ,                  0.0
Gaussian1502.01366            , arXiv:1502.01366, Gaussian approximation potentials: A brief tutorial introduction                          ,llama3.1, 20250919_120315_graph_neural_networks_for_molecular_property_predi.json, graph neural networks for molecular property prediction with limited data                                           ,      5, 0.4151077771212399 , 0.3044603472997217 , 0.4635403819179602 ,                        0.0,       5, 0.391051322221756   , 0.3216283917427063  , 0.4274599850177765  ,        1.0               ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                ,llama3.1, 20250919_124105_interactive_reinforcement_learning_with_large_lang.json, interactive reinforcement learning with large language models and embodied cognition                                ,      1, 0.7143103288663569 , 0.7143103288663569 , 0.7143103288663569 ,                        0.0,       1, 0.01729544997215271 , 0.01729544997215271 , 0.01729544997215271 ,        1.0               ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                ,llama3.1, 20250919_124114_embodied_cognition_in_large_language_models_for_de.json, embodied cognition in large language models for decision-making and control                                         ,      4, 0.7138212002795277 , 0.7108959499147365 , 0.714359947915808  ,                        0.0,       0, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                ,llama3.1, 20250919_124234_neural-symbolic_integration_for_explainable_decisi.json, neural-symbolic integration for explainable decision-making                                                         ,      5, 0.6815900954865348 , 0.6659113744436704 , 0.7143748471783286 ,                        0.0,       5, 0.38859713077545166 , 0.22443562746047974 , 0.47575798630714417 ,        1.0               ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                ,llama3.1, 20250919_124502_adversarial_attacks_on_embodied_language_models.json   , adversarial attacks on embodied language models                                                                     ,      5, 0.7194986698063859 , 0.7011944730497663 , 0.7552793792980732 ,                        0.0,       4, 0.3825252652168274  , 0.2827264070510864  , 0.4917733371257782  ,        1.0               ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                ,llama3.1, 20250919_124733_neural-symbolic_integration_for_creative_problem-s.json, neural-symbolic integration for creative problem-solving in language models                                         ,      2, 0.714359947915808  , 0.7139789594651075 , 0.714359947915808  ,                        0.0,       0, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
ReAct2210.03629               , arXiv:2210.03629, ReAct: Synergizing Reasoning and Acting in Language Models                                ,llama3.1, 20250919_124807_neural-symbolic_integration_for_creative_problem-s.json, neural-symbolic integration for creative problem-solving in language models                                         ,      2, 0.714359947915808  , 0.7139789594651075 , 0.714359947915808  ,                        0.0,       0, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   ,llama3.1, 20250919_124938_chain-of-thought_prompting_self-consistency_reason.json, chain-of-thought prompting + self-consistency + reasoning in LLMs + decoding strategies + few-shot learning         ,      1, 0.6675652086671833 , 0.6675652086671833 , 0.6675652086671833 ,                        0.0,       1, 0.4463774859905243  , 0.4463774859905243  , 0.4463774859905243  ,        1.0               ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   ,llama3.1, 20250919_125119_adversarial_attacks_on_chain-of-thought_reasoning_.json, adversarial attacks on chain-of-thought reasoning in language models                                                ,      1, 0.6590951496917858 , 0.6590951496917858 , 0.6590951496917858 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   ,llama3.1, 20250919_125246_neural-symbolic_integration_for_reasoning_in_langu.json, neural-symbolic integration for reasoning in language models                                                        ,      5, 0.6583194307395283 , 0.6433099386367679 , 0.6591007049029753 ,                        0.0,       4, 0.44803768396377563 , 0.371232807636261   , 0.5958680510520935  ,        0.75              ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   ,llama3.1, 20250919_125517_explaining_large_language_model_predictions_throug.json, explaining large language model predictions through concept-based analysis                                          ,      5, 0.6725835176579811 , 0.6590748537923006 , 0.6922177372206747 ,                        0.0,       4, 0.43036752939224243 , 0.3337227702140808  , 0.4764680564403534  ,        1.0               ,                  0.0
Self-Consistency2203.11171    , arXiv:2203.11171, Self-Consistency Improves Chain of Thought Reasoning in Language Models                   ,llama3.1, 20250919_125732_emergence_of_reasoning_paths_in_large_language_mod.json, emergence of reasoning paths in large language models                                                               ,      5, 0.7092370595237592 , 0.6943490050846564 , 0.7660974895799806 ,                        0.0,       5, 0.427883118391037   , 0.3289063274860382  , 0.704559326171875   ,        0.8               ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          ,llama3.1, 20250923_094556_retrieval-augmented_generation_self-reflection_fac.json, retrieval-augmented generation self-reflection factuality citation accuracy                                         ,      5, 0.7604577598036852 , 0.7522948098020688 , 0.8143400312714615 ,                        0.0,       4, 0.7306343913078308  , 0.666630208492279   , 0.7837510108947754  ,        0.0               ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          ,llama3.1, 20250923_094741_retrieval-augmented_generation_with_self-reflectio.json, retrieval-augmented generation with self-reflection and controllable decoding                                       ,      1, 0.7517575296480338 , 0.7517575296480338 , 0.7517575296480338 ,                        0.0,       1, 0.009166449308395386, 0.009166449308395386, 0.009166449308395386,        1.0               ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          ,llama3.1, 20250923_094907_meta-learning_for_adaptive_retrieval-augmented_gen.json, meta-learning for adaptive retrieval-augmented generation                                                           ,      5, 0.7573939209377265 , 0.7357268587784096 , 0.789214162173685  ,                        0.0,       5, 0.5658551454544067  , 0.5258505344390869  , 0.6724076867103577  ,        0.2               ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          ,llama3.1, 20250923_095118_adversarial_training_for_retrieval-augmented_gener.json, adversarial training for retrieval-augmented generation                                                             ,      5, 0.7449163322162334 , 0.7297034116663996 , 0.7517575296480338 ,                        0.0,       5, 0.5918297171592712  , 0.4049232602119446  , 0.6832611560821533  ,        0.2               ,                  0.0
Self-RAG2310.11511            , arXiv:2310.11511, "Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection"          ,llama3.1, 20250923_095352_neural-symbolic_learning_for_interpretable_retriev.json, neural-symbolic learning for interpretable retrieval-augmented generation                                           ,      5, 0.7518285118598325 , 0.7317259566915999 , 0.7937801254620054 ,                        0.0,       5, 0.5255099534988403  , 0.36172759532928467 , 0.6417629718780518  ,        0.8               ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             ,llama3.1, 20250919_133352_self-supervised_learning_of_API_usage_in_language_.json, self-supervised learning of API usage in language models                                                            ,      2, 0.6929513775084317 , 0.6773828065886701 , 0.6929513775084317 ,                        0.0,       2, 0.6370370388031006  , 0.5936058759689331  , 0.6370370388031006  ,        0.0               ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             ,llama3.1, 20250919_133541_language_models_interactive_learning_embodied_cogn.json, language models interactive learning embodied cognition                                                             ,      5, 0.6551974848412085 , 0.6388678078185592 , 0.6819623646633834 ,                        0.0,       4, 0.536690890789032   , 0.4346078336238861  , 0.6098105311393738  ,        0.75              ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             ,llama3.1, 20250919_133743_meta-learning_for_adaptive_api_usage_in_language_m.json, meta-learning for adaptive api usage in language models                                                             ,      1, 0.6386999177320356 , 0.6386999177320356 , 0.6386999177320356 ,                        0.0,       1, 0.0                 , 0.0                 , 0.0                 ,        1.0               ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             ,llama3.1, 20250919_133915_language_models_for_automated_theorem_proving_and_.json, language models for automated theorem proving and mathematical discovery                                            ,      5, 0.6305475416987623 , 0.6166462997931491 , 0.6386917496644735 ,                        0.0,       3, 0.4569648802280426  , 0.41499197483062744 , 0.4705296456813812  ,        1.0               ,                  0.0
Toolformer2302.04761          , arXiv:2302.04761, Toolformer: Language Models Can Teach Themselves to Use Tools                             ,llama3.1, 20250919_134154_language_models_as_cognitive_architectures_for_art.json, language models as cognitive architectures for artificial general intelligence                                      ,      5, 0.6386916079241756 , 0.5761023966376738 , 0.6692318886127571 ,                        0.0,       5, 0.3915257155895233  , 0.3055245578289032  , 0.5162326097488403  ,        1.0               ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   ,llama3.1, 20250919_134506_language_models_reasoning_search_planning_tree_exp.json, language models reasoning search planning tree exploration                                                          ,      5, 0.7024714736669437 , 0.6842782591964884 , 0.7555951885800616 ,                        0.0,       5, 0.6760451793670654  , 0.5831857919692993  , 0.7330629229545593  ,        0.0               ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   ,llama3.1, 20250919_134853_meta-learning_for_large_language_models_with_cogni.json, meta-learning for large language models with cognitive architectures                                                ,      5, 0.6632691399784835 , 0.6621908629364875 , 0.6642328140970553 ,                        0.0,       1, 0.41513127088546753 , 0.41513127088546753 , 0.41513127088546753 ,        1.0               ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   ,llama3.1, 20250919_135129_meta-learning_for_large_language_models_with_cogni.json, meta-learning for large language models with cognitive architectures                                                ,      5, 0.6632691399784835 , 0.6621908629364875 , 0.6642328140970553 ,                        0.0,       1, 0.41513127088546753 , 0.41513127088546753 , 0.41513127088546753 ,        1.0               ,                  0.0
Tree-of-Thoughts2305.10601    , arXiv:2305.10601, Tree of Thoughts: Deliberate Problem Solving with Large Language Models                   ,llama3.1, 20250919_135405_meta-learning_for_large_language_models_with_cogni.json, meta-learning for large language models with cognitive architectures                                                ,      5, 0.6632691399784835 , 0.6621908629364875 , 0.6642328140970553 ,                        0.0,       1, 0.41513127088546753 , 0.41513127088546753 , 0.41513127088546753 ,        1.0               ,                  0.0
